"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","huc4.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","ec","ec_methodf","ec_methodm","ec_methodc","fc","fc_methodf","fc_methodm","fc_methodc"
"472","hvtepawqx","batchf_164867","2017-07-05","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,435.2,"idexxquantitray","mpn","mpn"
"473","hvtepawqx","batchf_164859","2017-07-26","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,248.1,"idexxquantitray","mpn","mpn"
"474","hvtepawqx","batchf_164869","2017-07-12","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,686.7,"idexxquantitray","mpn","mpn"
"475","hvtepawqx","batchf_164862","2017-08-08","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,313,"idexxquantitray","mpn","mpn"
"476","hvtepawqx","batchf_164865","2017-09-19","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,387.3,"idexxquantitray","mpn","mpn"
"477","hvtepawqx","batchf_164863","2017-08-23","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,325.5,"idexxquantitray","mpn","mpn"
"478","hvtepawqx","batchf_164861","2017-08-16","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,261.3,"idexxquantitray","mpn","mpn"
"479","hvtepawqx","batchf_164860","2017-09-05","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,248.1,"idexxquantitray","mpn","mpn"
"480","hvtepawqx","batchf_164970","2017-07-26","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,410.6,"idexxquantitray","mpn","mpn"
"481","hvtepawqx","batchf_164969","2017-07-12","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,387.3,"idexxquantitray","mpn","mpn"
"482","hvtepawqx","batchf_164975","2017-08-16","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,686.7,"idexxquantitray","mpn","mpn"
"483","hvtepawqx","batchf_164977","2017-09-19","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,1046.2,"idexxquantitray","mpn","mpn"
"484","hvtepawqx","batchf_164974","2017-07-19","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,547.5,"idexxquantitray","mpn","mpn"
"485","hvtepawqx","batchf_164968","2017-07-05","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,290.9,"idexxquantitray","mpn","mpn"
"486","hvtepawqx","batchf_164971","2017-09-05","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,488.4,"idexxquantitray","mpn","mpn"
"487","hvtepawqx","batchf_164967","2017-06-28","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,214.2,"idexxquantitray","mpn","mpn"
"488","hvtepawqx","batchf_164966","2017-06-21","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,143.9,"idexxquantitray","mpn","mpn"
"489","hvtepawqx","batchf_164976","2017-08-01","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,920.8,"idexxquantitray","mpn","mpn"
"490","hvtepawqx","batchf_164972","2017-08-08","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,501.2,"idexxquantitray","mpn","mpn"
"491","hvtepawqx","batchf_164973","2017-08-23","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,547.5,"idexxquantitray","mpn","mpn"
"492","hvtepawqx","batchf_164807","2017-07-19","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,218.7,"idexxquantitray","mpn","mpn"
"493","hvtepawqx","batchf_164806","2017-09-05","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,204.6,"idexxquantitray","mpn","mpn"
"494","hvtepawqx","batchf_164810","2017-08-08","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,313,"idexxquantitray","mpn","mpn"
"495","hvtepawqx","batchf_164814","2017-07-26","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,648.8,"idexxquantitray","mpn","mpn"
"496","hvtepawqx","batchf_164808","2017-07-05","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,219.1,"idexxquantitray","mpn","mpn"
"497","hvtepawqx","batchf_164804","2017-06-28","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,70.3,"idexxquantitray","mpn","mpn"
"498","hvtepawqx","batchf_164815","2017-08-01","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,980.4,"idexxquantitray","mpn","mpn"
"499","hvtepawqx","batchf_164813","2017-07-12","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,435.2,"idexxquantitray","mpn","mpn"
"500","hvtepawqx","batchf_164805","2017-06-21","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,195.6,"idexxquantitray","mpn","mpn"
"501","hvtepawqx","batchf_164809","2017-08-16","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,290.9,"idexxquantitray","mpn","mpn"
"502","hvtepawqx","batchf_164812","2017-09-19","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,365.4,"idexxquantitray","mpn","mpn"
"503","hvtepawqx","batchf_164811","2017-08-23","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,344.8,"idexxquantitray","mpn","mpn"
