"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","sal_pa","sal_vol","sal_molecular","sal_inva","sal_ttr","ec","ec_methodf","ec_methodm","ec_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"389","guf","guf_327","2015-12-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"390","guf","guf_301","2015-06-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",5.2,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"391","guf","guf_282","2015-02-08","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"392","guf","guf_288","2015-03-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",5.2,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"393","guf","guf_304","2015-07-08","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",1203.3,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"394","guf","guf_279","2015-01-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",4.1,"idexxquantitray","mpn","mpn",1203.3,"idexxquantitray","mpn","mpn"
"395","guf","guf_297","2015-05-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",0.5,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"396","guf","guf_325","2015-12-08","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",47.3,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"397","guf","guf_289","2015-03-29","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",0.5,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"398","guf","guf_286","2015-03-08","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",5.2,"idexxquantitray","mpn","mpn",2419.6,"idexxquantitray","mpn","mpn"
"399","guf","guf_309","2015-08-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",5.2,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"400","guf","guf_280","2015-01-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",6.2,"idexxquantitray","mpn","mpn",235.9,"idexxquantitray","mpn","mpn"
"401","guf","guf_285","2015-03-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",1,"idexxquantitray","mpn","mpn",816.4,"idexxquantitray","mpn","mpn"
"402","guf","guf_295","2015-05-08","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",0.5,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"403","guf","guf_311","2015-08-29","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",1,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"404","guf","guf_324","2015-12-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",123.6,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"405","guf","guf_318","2015-10-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",7.3,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"406","guf","guf_323","2015-11-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",6.3,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"407","guf","guf_299","2015-06-08","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",13.5,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"408","guf","guf_294","2015-05-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",3.1,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"409","guf","guf_315","2015-09-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",12.1,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"410","guf","guf_317","2015-10-08","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",3.1,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"411","guf","guf_319","2015-10-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",0.5,"idexxquantitray","mpn","mpn",325.5,"idexxquantitray","mpn","mpn"
"412","guf","guf_293","2015-04-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",3.1,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"413","guf","guf_298","2015-06-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",27.5,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"414","guf","guf_326","2015-12-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",0.5,"idexxquantitray","mpn","mpn",105,"idexxquantitray","mpn","mpn"
"415","guf","guf_292","2015-04-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",0.5,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"416","guf","guf_306","2015-07-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",2,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"417","guf","guf_281","2015-02-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",36.4,"idexxquantitray","mpn","mpn",2419.6,"idexxquantitray","mpn","mpn"
"418","guf","guf_313","2015-09-08","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",34.5,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"419","guf","guf_307","2015-08-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",16.9,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"420","guf","guf_296","2015-05-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",1,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"421","guf","guf_308","2015-08-08","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",31.3,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"422","guf","guf_287","2015-03-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",3.1,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"423","guf","guf_312","2015-09-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",2,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"424","guf","guf_314","2015-09-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",1986.3,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"425","guf","guf_322","2015-11-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",30.9,"idexxquantitray","mpn","mpn",2419.6,"idexxquantitray","mpn","mpn"
"426","guf","guf_305","2015-07-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",3.1,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"427","guf","guf_321","2015-11-08","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",32.4,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"428","guf","guf_300","2015-06-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",80.5,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"429","guf","guf_277","2015-01-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",2,"idexxquantitray","mpn","mpn",1732.9,"idexxquantitray","mpn","mpn"
