"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","huc4.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc","fc","fc_methodf","fc_methodm","fc_methodc"
"680","shopaitrwqx","batch_144597","2009-08-30","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,120,"sm9222d","sm9222","membranefiltration"
"681","shopaitrwqx","batch_144586","2009-08-30","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,120,"sm9222d","sm9222","membranefiltration"
"682","shopaitrwqx","batch_144581","2009-04-27","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,38,"sm9222d","sm9222","membranefiltration"
"683","shopaitrwqx","batch_115568","2009-09-01","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","canal","canal","surfacewater","canal",NA,NA,NA,NA,440,"sm9222d","sm9222","membranefiltration"
"684","shopaitrwqx","batch_115562","2009-09-01","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","canal","canal","surfacewater","canal",NA,NA,NA,NA,440,"sm9222d","sm9222","membranefiltration"
"685","shopaitrwqx","batch_144560","2009-08-30","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,180,"sm9222d","sm9222","membranefiltration"
"686","shopaitrwqx","batch_144575","2009-08-30","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,180,"sm9222d","sm9222","membranefiltration"
"687","shopaitrwqx","batch_144555","2009-04-27","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,28,"sm9222d","sm9222","membranefiltration"
"688","shopaitrwqx","batch_144570","2009-04-27","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,28,"sm9222d","sm9222","membranefiltration"
"689","shopaitrwqx","batch2_247607","2009-08-30","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river",NA,NA,NA,NA,580,"sm9222d","sm9222","membranefiltration"
"690","shopaitrwqx","batch2_247611","2009-04-27","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river",NA,NA,NA,NA,20,"sm9222d","sm9222","membranefiltration"
"691","shopaitrwqx","batch2_247599","2009-04-27","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river",NA,NA,NA,NA,20,"sm9222d","sm9222","membranefiltration"
"692","shopaitrwqx","batch2_247619","2009-08-30","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river",NA,NA,NA,NA,580,"sm9222d","sm9222","membranefiltration"
"693","shopaitrwqx","batch2_221430","2009-08-30","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river",NA,NA,NA,NA,60,"sm9222d","sm9222","membranefiltration"
"694","shopaitrwqx","batch2_221433","2009-04-27","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river",NA,NA,NA,NA,20,"sm9222d","sm9222","membranefiltration"
"695","shopaitrwqx","batch2_221424","2009-04-27","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river",NA,NA,NA,NA,20,"sm9222d","sm9222","membranefiltration"
"696","shopaitrwqx","batch2_221439","2009-08-30","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river",NA,NA,NA,NA,60,"sm9222d","sm9222","membranefiltration"
"697","shopaitrwqx","batch_133282","2009-07-27","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",NA,NA,NA,NA,2,"sm9222d","sm9222","membranefiltration"
"698","shopaitrwqx","batch_133281","2009-07-27","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",NA,NA,NA,NA,2,"sm9222d","sm9222","membranefiltration"
"699","shopaitrwqx","batch_144517","2009-08-30","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,60,"sm9222d","sm9222","membranefiltration"
"700","shopaitrwqx","batch_144530","2009-08-30","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,60,"sm9222d","sm9222","membranefiltration"
"701","shopaitrwqx","batch_144526","2009-02-24","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,52,"sm9222d","sm9222","membranefiltration"
"702","shopaitrwqx","batch_144512","2009-04-27","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,26,"sm9222d","sm9222","membranefiltration"
"703","shopaitrwqx","batch_144513","2009-02-24","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,52,"sm9222d","sm9222","membranefiltration"
"704","shopaitrwqx","batch_144525","2009-04-27","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,26,"sm9222d","sm9222","membranefiltration"
"705","shopaitrwqx","batch_144546","2010-08-16","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,280,"sm9222d","sm9222","membranefiltration"
"706","shopaitrwqx","batch_144540","2010-08-16","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,280,"sm9222d","sm9222","membranefiltration"
"707","shopaitrwqx","batch_144542","2010-06-01","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,20,"sm9222d","sm9222","membranefiltration"
"708","shopaitrwqx","batch_144536","2010-06-01","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,20,"sm9222d","sm9222","membranefiltration"
"709","shopaitrwqx","batch_139228","2010-06-01","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river",NA,NA,NA,NA,100,"sm9222d","sm9222","membranefiltration"
"710","shopaitrwqx","batch_139239","2010-08-16","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river",NA,NA,NA,NA,80,"sm9222d","sm9222","membranefiltration"
"711","shopaitrwqx","batch_139236","2010-10-31","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river",NA,NA,NA,NA,8,"sm9222d","sm9222","membranefiltration"
"712","shopaitrwqx","batch_139225","2010-08-16","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river",NA,NA,NA,NA,80,"sm9222d","sm9222","membranefiltration"
"713","shopaitrwqx","batch_139222","2010-10-31","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river",NA,NA,NA,NA,8,"sm9222d","sm9222","membranefiltration"
"714","shopaitrwqx","batch_139242","2010-06-01","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river",NA,NA,NA,NA,100,"sm9222d","sm9222","membranefiltration"
"715","shopaitrwqx","batch_137105","2010-10-31","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river",NA,NA,NA,NA,160,"sm9222d","sm9222","membranefiltration"
"716","shopaitrwqx","batch_137092","2010-08-16","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river",NA,NA,NA,NA,180,"sm9222d","sm9222","membranefiltration"
"717","shopaitrwqx","batch_137089","2010-06-01","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river",NA,NA,NA,NA,60,"sm9222d","sm9222","membranefiltration"
"718","shopaitrwqx","batch_137103","2010-08-16","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river",NA,NA,NA,NA,180,"sm9222d","sm9222","membranefiltration"
"719","shopaitrwqx","batch_137094","2010-10-31","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river",NA,NA,NA,NA,160,"sm9222d","sm9222","membranefiltration"
"720","shopaitrwqx","batch_137100","2010-06-01","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river",NA,NA,NA,NA,60,"sm9222d","sm9222","membranefiltration"
"721","shopaitrwqx","batch_144591","2010-08-16","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,46,"sm9222d","sm9222","membranefiltration"
"722","shopaitrwqx","batch_144580","2010-08-16","nv","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Lahontan","Great Basin","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Great Basin Region","Black Rock Desert-Humboldt","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,46,"sm9222d","sm9222","membranefiltration"
