"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","huc4.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc"
"483","21guam","batchf_354156","1998-08-03","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,1340,"sm9230c","membranefiltration","membranefiltration"
"484","21guam","batchf_354179","1998-07-27","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,5200,"sm9230c","membranefiltration","membranefiltration"
"485","21guam","batchf_354178","1998-07-19","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,1,"sm9230c","membranefiltration","membranefiltration"
"486","21guam","batchf_354155","1998-07-15","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,220,"sm9230c","membranefiltration","membranefiltration"
"487","21guam","batchf_354085","1998-08-09","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,1100,"sm9230c","membranefiltration","membranefiltration"
"488","21guam","batchf_354145","1998-07-19","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,500,"sm9230c","membranefiltration","membranefiltration"
"489","21guam","batchf_354046","1998-08-03","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,1060,"sm9230c","membranefiltration","membranefiltration"
"490","21guam","batchf_354086","1998-07-06","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,440,"sm9230c","membranefiltration","membranefiltration"
"491","21guam","batchf_354146","1998-07-27","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,820,"sm9230c","membranefiltration","membranefiltration"
"492","21guam","batchf_354045","1998-07-15","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,440,"sm9230c","membranefiltration","membranefiltration"
"493","21guam","batchf_352251","1998-07-06","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,9999,"sm9230c","membranefiltration","membranefiltration"
"494","21guam","batchf_352255","1998-07-19","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,9999,"sm9230c","membranefiltration","membranefiltration"
"495","21guam","batchf_352253","1998-07-27","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,333300,"sm9230c","membranefiltration","membranefiltration"
"496","21guam","batchf_352254","1998-08-03","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,9999,"sm9230c","membranefiltration","membranefiltration"
"497","21guam","batchf_352252","1998-08-09","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,20,"sm9230c","membranefiltration","membranefiltration"
"498","21guam","batchf_353067","1998-08-03","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,820,"sm9230c","membranefiltration","membranefiltration"
"499","21guam","batchf_353069","1998-07-27","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,168033,"sm9230c","membranefiltration","membranefiltration"
"500","21guam","batchf_353068","1998-07-15","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,640,"sm9230c","membranefiltration","membranefiltration"
"501","21guam","batchf_353065","1998-08-09","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,540,"sm9230c","membranefiltration","membranefiltration"
"502","21guam","batchf_352980","1998-07-19","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,820,"sm9230c","membranefiltration","membranefiltration"
"503","21guam","batchf_353066","1998-07-06","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,540,"sm9230c","membranefiltration","membranefiltration"
"504","21guam","batchf_352917","1998-07-19","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,1280,"sm9230c","membranefiltration","membranefiltration"
"505","21guam","batchf_352918","1998-08-03","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,1460,"sm9230c","membranefiltration","membranefiltration"
"506","21guam","batchf_352916","1998-08-09","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,1140,"sm9230c","membranefiltration","membranefiltration"
"507","21guam","batchf_352912","1998-07-27","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,283,"sm9230c","membranefiltration","membranefiltration"
"508","21guam","batchf_352915","1998-07-15","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,500,"sm9230c","membranefiltration","membranefiltration"
"509","21guam","batchf_352965","1998-07-06","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,1,"sm9230c","membranefiltration","membranefiltration"
"510","21guam","batchf_353096","1998-12-06","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,710,"sm9230c","membranefiltration","membranefiltration"
"511","21guam","batchf_353098","1998-06-21","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,400,"sm9230c","membranefiltration","membranefiltration"
"512","21guam","batchf_353094","1998-11-30","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,1700,"sm9230c","membranefiltration","membranefiltration"
"513","21guam","batchf_353093","1998-06-15","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,4,"sm9230c","membranefiltration","membranefiltration"
"514","21guam","batchf_353095","1998-06-08","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,4200,"sm9230c","membranefiltration","membranefiltration"
"515","21guam","batchf_244761","1998-06-21","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,300,"sm9230c","membranefiltration","membranefiltration"
"516","21guam","batchf_244763","1998-11-30","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,200,"sm9230c","membranefiltration","membranefiltration"
"517","21guam","batchf_244762","1998-06-15","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,1,"sm9230c","membranefiltration","membranefiltration"
"518","21guam","batchf_244757","1998-06-08","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,660,"sm9230c","membranefiltration","membranefiltration"
"519","21guam","batchf_244758","1998-12-06","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,530,"sm9230c","membranefiltration","membranefiltration"
"520","21guam","batchf_354421","1998-12-06","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,700,"sm9230c","membranefiltration","membranefiltration"
