"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","huc4.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"929","ottawatribeofok","batchf_154181","2018-07-23","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,178.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"930","ottawatribeofok","batchf_154198","2018-09-05","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,61.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"931","ottawatribeofok","batchf_154212","2018-09-17","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,172.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"932","ottawatribeofok","batchf_157309","2018-11-06","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,53.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"933","ottawatribeofok","batchf_157334","2018-09-05","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,139.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"934","ottawatribeofok","batchf_157321","2018-08-08","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,49.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"935","ottawatribeofok","batchf_157331","2018-08-15","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,648.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"936","ottawatribeofok","batchf_157326","2018-07-22","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,230,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"937","ottawatribeofok","batchf_157318","2018-07-23","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,84.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"938","ottawatribeofok","batchf_157312","2018-12-04","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,16.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"939","ottawatribeofok","batchf_157361","2018-08-29","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"940","ottawatribeofok","batchf_157332","2018-09-24","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,330,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"941","ottawatribeofok","batchf_157336","2018-10-17","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,435.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"942","ottawatribeofok","batchf_157328","2018-09-17","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,29.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"943","ottawatribeofok","batchf_157325","2018-08-28","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,28.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"944","ottawatribeofok","batchf_157348","2018-09-12","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,1046.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"945","ottawatribeofok","batchf_157340","2018-09-19","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,58.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"946","ottawatribeofok","batchf_126953","2018-12-04","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"947","ottawatribeofok","batchf_126936","2018-09-05","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,410.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"948","ottawatribeofok","batchf_126956","2018-08-15","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"949","ottawatribeofok","batchf_126950","2018-10-17","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,547.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"950","ottawatribeofok","batchf_126910","2018-08-28","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,167.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"951","ottawatribeofok","batchf_126915","2018-09-17","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,214.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"952","ottawatribeofok","batchf_126905","2018-09-19","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,89.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"953","ottawatribeofok","batchf_126885","2018-08-08","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,7.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"954","ottawatribeofok","batchf_126919","2018-09-12","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,816.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"955","ottawatribeofok","batchf_126908","2018-08-29","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,74.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"956","ottawatribeofok","batchf_126930","2018-11-06","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,105,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"957","ottawatribeofok","batchf_126901","2018-07-23","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,145,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"958","ottawatribeofok","batchf_126904","2018-07-22","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,18.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"959","ottawatribeofok","batchf_126900","2018-09-24","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,42.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"960","ottawatribeofok","batchf_162568","2018-11-06","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,71.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"961","ottawatribeofok","batchf_162580","2018-08-28","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,80.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"962","ottawatribeofok","batchf_162594","2018-08-15","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,613.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"963","ottawatribeofok","batchf_162574","2018-07-22","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,41.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"964","ottawatribeofok","batchf_162592","2018-12-04","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,64.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"965","ottawatribeofok","batchf_162584","2018-09-19","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,547.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"966","ottawatribeofok","batchf_162575","2018-07-23","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,79.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"967","ottawatribeofok","batchf_162590","2018-09-12","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,206.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"968","ottawatribeofok","batchf_162588","2018-09-24","ok","West South Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Arkansas-White-Red Region","Neosho-Verdigris","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,249.75,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
