"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","ec","ec_methodf","ec_methodm","ec_methodc","fc","fc_methodf","fc_methodm","fc_methodc"
"2121","frss","frss_1508","2006-07-22","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river","grabsample","none",412,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2122","frss","frss_65","2006-07-22","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",2290,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2123","frss","frss_64","2006-05-13","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",108,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2124","frss","frss_1431","2006-09-23","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river","grabsample","none",7746,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2125","frss","frss_1430","2006-07-22","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river","grabsample","none",1182,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2126","frss","frss_1429","2006-05-13","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river","grabsample","none",187,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2127","frss","frss_739","2006-05-13","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",156,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2128","frss","frss_740","2006-07-22","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",422,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2129","frss","frss_1561","2006-09-23","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",9222,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2130","frss","frss_1559","2006-05-13","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",52,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2131","frss","frss_1560","2006-07-22","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2132","frss","frss_2033","2007-07-14","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",420,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2133","frss","frss_2032","2007-05-12","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",104,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2134","frss","frss_2034","2007-09-22","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",243,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2135","frss","frss_1551","2007-07-14","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","spring","stream","surfacewater","stream/river","grabsample","none",75,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2136","frss","frss_1552","2007-09-22","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","spring","stream","surfacewater","stream/river","grabsample","none",839,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2137","frss","frss_1550","2007-05-12","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","spring","stream","surfacewater","stream/river","grabsample","none",82,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2138","frss","frss_796","2007-07-14","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",282,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2139","frss","frss_797","2007-09-22","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",373,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2140","frss","frss_795","2007-05-12","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",9768,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2141","frss","frss_1539","2007-07-14","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",134,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2142","frss","frss_1538","2007-05-12","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",40,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2143","frss","frss_1540","2007-09-22","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2144","frss","frss_1615","2007-05-12","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","spring","stream","surfacewater","stream/river","grabsample","none",492,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2145","frss","frss_1526","2007-09-22","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2146","frss","frss_1525","2007-07-14","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2147","frss","frss_1524","2007-05-12","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",40,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2148","frss","frss_39","2007-05-12","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river","grabsample","none",6152,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2149","frss","frss_40","2007-07-14","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river","grabsample","none",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2150","frss","frss_41","2007-09-22","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river","grabsample","none",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2151","frss","frss_1446","2007-09-22","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",41,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2152","frss","frss_1445","2007-05-12","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",104,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2153","frss","frss_2136","2007-05-12","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2154","frss","frss_2137","2007-07-15","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",121,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2155","frss","frss_1497","2007-07-14","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river","grabsample","none",31,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2156","frss","frss_1498","2007-09-22","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river","grabsample","none",155,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2157","frss","frss_1496","2007-05-12","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river","grabsample","none",40,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2158","frss","frss_1510","2007-05-12","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river","grabsample","none",82,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2159","frss","frss_1512","2007-09-22","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river","grabsample","none",52,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2160","frss","frss_1511","2007-07-14","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2161","frss","frss_67","2007-09-22","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",465,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"2162","frss","frss_66","2007-05-12","tn","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",618,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
