"","scri_sample_id","sample_type","sample_filter","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","fc","fc_methodf","fc_methodm","fc_methodc"
"5991","cmc_1272","grabsample","none",301,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5992","cmc_1266","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5993","cmc_1271","grabsample","none",231,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5994","cmc_1263","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5995","cmc_8223","grabsample","none",333.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5996","cmc_8224","grabsample","none",333.33,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5997","cmc_2936","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5998","cmc_2941","grabsample","none",666,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5999","cmc_2938","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6000","cmc_2937","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6001","cmc_4258","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6002","cmc_4255","grabsample","none",33.33,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6003","cmc_4262","grabsample","none",766.67,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6004","cmc_4259","grabsample","none",300.01,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6005","cmc_4254","grabsample","none",33.33,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6006","cmc_4257","grabsample","none",66.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6007","cmc_2932","grabsample","none",33.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6008","cmc_2939","grabsample","none",166,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6009","cmc_2940","grabsample","none",366,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6010","cmc_2934","grabsample","none",66.66,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6011","cmc_2933","grabsample","none",33.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6012","cmc_2935","grabsample","none",66.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6013","cmc_4261","grabsample","none",666.67,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6014","cmc_4252","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6015","cmc_4260","grabsample","none",433.34,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6016","cmc_4253","grabsample","none",33.33,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6017","cmc_4256","grabsample","none",66.67,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6018","cmc_7529","grabsample","none",5.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6019","cmc_2517","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6020","cmc_2520","grabsample","none",400,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6021","cmc_2519","grabsample","none",400,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6022","cmc_2518","grabsample","none",300,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6023","cmc_2514","grabsample","none",500,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6024","cmc_2513","grabsample","none",300,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6025","cmc_2512","grabsample","none",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6026","cmc_2508","grabsample","none",300,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6027","cmc_2509","grabsample","none",400,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6028","cmc_2503","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6029","cmc_2504","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6030","cmc_2505","grabsample","none",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6031","cmc_2515","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6032","cmc_2516","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6033","cmc_2510","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6034","cmc_2511","grabsample","none",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6035","cmc_2501","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6036","cmc_2506","grabsample","none",300,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6037","cmc_2507","grabsample","none",300,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6038","cmc_2502","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6039","cmc_4595","grabsample","none",34,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6040","cmc_4600","grabsample","none",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6041","cmc_4598","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6042","cmc_4596","grabsample","none",34,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6043","cmc_4599","grabsample","none",134,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6044","cmc_4601","grabsample","none",267,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6045","cmc_4597","grabsample","none",34,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6046","cmc_4594","grabsample","none",34,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6047","cmc_2283","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6048","cmc_2282","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6049","cmc_2190","grabsample","none",300,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6050","cmc_2191","grabsample","none",400,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6051","cmc_2189","grabsample","none",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6052","cmc_2193","grabsample","none",700,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6053","cmc_2194","grabsample","none",950,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6054","cmc_2192","grabsample","none",300,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6055","cmc_2495","grabsample","none",300,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6056","cmc_2494","grabsample","none",150,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6057","cmc_2496","grabsample","none",700,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6058","cmc_5209","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6059","cmc_5208","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6060","cmc_5211","grabsample","none",333,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6061","cmc_5210","grabsample","none",133,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6062","cmc_2300","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6063","cmc_2305","grabsample","none",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6064","cmc_2308","grabsample","none",400,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6065","cmc_2306","grabsample","none",300,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6066","cmc_7006","grabsample","none",400,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6067","cmc_2498","grabsample","none",400,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6068","cmc_2497","grabsample","none",300,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6069","cmc_2500","grabsample","none",2350,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6070","cmc_2499","grabsample","none",933,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6071","cmc_3637","grabsample","none",500,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6072","cmc_3642","grabsample","none",2150,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6073","cmc_3636","grabsample","none",2100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6074","cmc_3633","grabsample","none",1050,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6075","cmc_3638","grabsample","none",1100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6076","cmc_3641","grabsample","none",1850,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6077","cmc_3640","grabsample","none",1233,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6078","cmc_3639","grabsample","none",1075,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6079","cmc_3635","grabsample","none",2000,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6080","cmc_3634","grabsample","none",1433,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6081","cmc_5182","grabsample","none",2500,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6082","cmc_2073","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6083","cmc_2097","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6084","cmc_2103","grabsample","none",500,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6085","cmc_2281","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6086","cmc_5203","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6087","cmc_5207","grabsample","none",33,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6088","cmc_5205","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6089","cmc_5204","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6090","cmc_5206","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6091","cmc_2303","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6092","cmc_2304","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6093","cmc_2301","grabsample","none",33,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6094","cmc_2299","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6095","cmc_2307","grabsample","none",367,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6096","cmc_2298","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6097","cmc_2302","grabsample","none",67,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6098","cmc_2071","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6099","cmc_2088","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6100","cmc_2069","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6101","cmc_2072","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6102","cmc_2070","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6103","cmc_2089","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6104","cmc_3478","grabsample","none",517,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6105","cmc_3477","grabsample","none",509.25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6106","cmc_3479","grabsample","none",548,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6107","cmc_3472","grabsample","none",56,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6108","cmc_3480","grabsample","none",1119.900024,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6109","cmc_3470","grabsample","none",770.0999756,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6110","cmc_3467","grabsample","none",506.6000061,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6111","cmc_3463","grabsample","none",67,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6112","cmc_3462","grabsample","none",46,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6113","cmc_3465","grabsample","none",196,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6114","cmc_3469","grabsample","none",727,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6115","cmc_3498","grabsample","none",1733,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6116","cmc_3493","grabsample","none",76,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6117","cmc_3495","grabsample","none",816,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6118","cmc_3494","grabsample","none",770,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6119","cmc_3496","grabsample","none",980,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6120","cmc_3497","grabsample","none",1120,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6121","cmc_3481","grabsample","none",1203,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6122","cmc_3473","grabsample","none",69,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6123","cmc_3471","grabsample","none",23,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6124","cmc_3475","grabsample","none",326,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6125","cmc_3474","grabsample","none",161,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6126","cmc_3476","grabsample","none",365,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6127","cmc_3466","grabsample","none",260,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6128","cmc_3468","grabsample","none",548,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6129","cmc_3464","grabsample","none",93,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6130","cmc_817","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6131","cmc_818","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6132","cmc_820","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6133","cmc_815","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6134","cmc_813","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6135","cmc_819","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6136","cmc_816","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6137","cmc_814","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6138","cmc_938","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6139","cmc_956","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6140","cmc_954","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6141","cmc_951","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6142","cmc_940","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6143","cmc_935","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6144","cmc_957","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6145","cmc_941","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6146","cmc_1143","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6147","cmc_1165","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6148","cmc_1146","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6149","cmc_1159","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6150","cmc_1162","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6151","cmc_1164","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6152","cmc_1149","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6153","cmc_1148","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6154","cmc_1030","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6155","cmc_1043","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6156","cmc_1040","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6157","cmc_1027","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6158","cmc_1029","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6159","cmc_1046","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6160","cmc_1045","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6161","cmc_1024","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6162","cmc_1003","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6163","cmc_985","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6164","cmc_1001","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6165","cmc_979","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6166","cmc_998","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6167","cmc_1004","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6168","cmc_986","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6169","cmc_1005","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6170","cmc_984","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6171","cmc_999","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6172","cmc_980","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6173","cmc_982","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6174","cmc_931","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6175","cmc_952","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6176","cmc_937","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6177","cmc_936","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6178","cmc_953","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6179","cmc_955","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6180","cmc_947","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6181","cmc_939","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6182","cmc_1145","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6183","cmc_1144","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6184","cmc_1161","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6185","cmc_1156","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6186","cmc_1147","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6187","cmc_1163","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6188","cmc_1160","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6189","cmc_1140","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6190","cmc_1021","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6191","cmc_1044","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6192","cmc_1026","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6193","cmc_1028","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6194","cmc_1041","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6195","cmc_1037","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6196","cmc_1025","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6197","cmc_1042","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6198","cmc_1067","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6199","cmc_1070","grabsample","none",1650,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6200","cmc_1064","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6201","cmc_1068","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6202","cmc_1057","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6203","cmc_1053","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6204","cmc_1056","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6205","cmc_1059","grabsample","none",1650,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6206","cmc_1000","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6207","cmc_1002","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6208","cmc_981","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6209","cmc_995","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6210","cmc_1007","grabsample","none",825,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6211","cmc_994","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6212","cmc_975","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6213","cmc_983","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6214","cmc_976","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6215","cmc_988","grabsample","none",825,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6216","cmc_1247","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"6217","cmc_1259","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
