"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"7264","nars","nars_2325","2015-09-02","wy","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,196,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7265","nars","nars_2283","2015-09-02","wy","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,73979,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7266","nars","nars_2307","2015-09-02","wy","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,232,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7267","nars","nars_2331","2015-09-02","wy","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,680,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7268","nars","nars_2310","2015-09-02","wy","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,81,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7269","nars","nars_2281","2015-09-02","wy","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,730,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7270","nars","nars_6960","2013-08-23","wy","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Colorado","Wyoming Basins","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Upper Colorado Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,375.7153742,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7271","nars","nars_6908","2013-08-22","wy","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Colorado","Wyoming Basins","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Upper Colorado Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,103.7674241,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7272","nars","nars_6975","2013-08-28","wy","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Colorado","Wyoming Basins","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Upper Colorado Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,651.8658039,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7273","nars","nars_6981","2014-08-13","wy","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Colorado","Wyoming Basins","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Upper Colorado Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,448.5180778,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7274","nars","nars_2279","2015-09-02","wy","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Colorado","Wyoming Basins","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Upper Colorado Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,30749,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7275","nars","nars_2301","2015-09-02","wy","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Colorado","Wyoming Basins","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Upper Colorado Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,67256,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7276","nars","nars_2336","2015-09-02","wy","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Colorado","Wyoming Basins","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Upper Colorado Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,703,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7277","nars","nars_6925","2013-08-01","wy","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Middle Missouri","Northern Great Plains Steppe","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,131.3032523,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7278","nars","nars_6944","2014-09-08","wy","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Middle Missouri","Northern Great Plains Steppe","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,304.2969511,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7279","nars","nars_6930","2014-09-08","wy","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Middle Missouri","Northern Great Plains Steppe","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,45.26025535,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7280","nars","nars_6920","2014-08-24","wy","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Middle Missouri","Northern Great Plains Steppe","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,81.63450623,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7281","nars","nars_6921","2014-09-07","wy","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Middle Missouri","Northern Great Plains Steppe","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,63.34405742,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7282","nars","nars_2308","2015-09-02","wy","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Middle Missouri","Northern Great Plains Steppe","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,728,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7283","nars","nars_2293","2015-09-02","wy","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Middle Missouri","Northern Great Plains Steppe","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,1206,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7284","nars","nars_2292","2015-09-02","wy","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Middle Missouri","Northern Great Plains Steppe","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,306,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7285","nars","nars_2297","2015-09-02","wy","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Middle Missouri","Northern Great Plains Steppe","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,6341,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7286","nars","nars_6936","2013-08-04","wy","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,927.4220006,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7287","nars","nars_6927","2013-08-05","wy","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,437.7857288,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7288","nars","nars_2305","2015-09-02","wy","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,294,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7289","nars","nars_2303","2015-09-02","wy","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,81,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7290","nars","nars_6950","2014-08-14","wy","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Missouri","Utah-Wyoming Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Missouri Region","Mountains","Western Great Plains","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,229.6353666,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7291","nars","nars_6924","2014-08-28","wy","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Missouri","Utah-Wyoming Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Missouri Region","Mountains","Western Great Plains","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,181.8722669,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7292","nars","nars_6923","2014-08-15","wy","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Missouri","Utah-Wyoming Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Missouri Region","Mountains","Western Great Plains","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,231.9683272,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7293","nars","nars_6913","2014-08-27","wy","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Missouri","Utah-Wyoming Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,230.853559,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7294","nars","nars_6941","2014-08-18","wy","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Missouri","Utah-Wyoming Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,719.9794826,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7295","nars","nars_2295","2015-09-02","wy","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Missouri","Utah-Wyoming Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Missouri Region","Mountains","Western Great Plains","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,109,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7296","nars","nars_2296","2015-09-02","wy","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Missouri","Utah-Wyoming Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Missouri Region","Mountains","Western Great Plains","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,81,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7297","nars","nars_2333","2015-09-02","wy","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Missouri","Utah-Wyoming Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,115,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7298","nars","nars_6932","2013-07-31","wy","Mountain","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","Middle Missouri","Northern Great Plains Steppe","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,545.1871971,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7299","nars","nars_2312","2015-09-02","wy","Mountain","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","Middle Missouri","Northern Great Plains Steppe","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,128,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7300","nars","nars_6954","2014-07-30","wy","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,194.0414617,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7301","nars","nars_6928","2014-07-17","wy","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,671.7973121,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7302","nars","nars_2306","2015-09-02","wy","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,285,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7303","nars","nars_2290","2015-09-02","wy","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,849,"epa1606","qpcr","molecular",NA,NA,NA,NA
"7304","nars","nars_2317","2015-09-02","wy","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",NA,NA,NA,NA,7414,"epa1606","qpcr","molecular",NA,NA,NA,NA
